=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.09.23 18:04:41 =~=~=~=~=~=~=~=~=~=~=~=
ESP-ROM:esp32s3-20210327
FastIMU calibration & data example
Keep IMU level.
Calibration done!
Accel biases X/Y/Z: 
0.02, 0.06, 0.02
Gyro biases X/Y/Z: 
1.29, 1.58, 0.08
Setup finished
SampleType: 1 / 2
NumSample: 1 / 30
Press return to start next sample
... Start Reading Sample ...
0	21	38	-0.34	0.06	-0.90	27.59	-63.02	6.24
0	21	39	-0.38	0.03	-0.96	22.09	-51.90	1.17
0	21	40	-0.37	0.03	-0.96	11.34	-47.33	5.05
0	21	41	-0.36	0.06	-0.94	10.15	-46.90	6.17
0	21	42	-0.36	0.05	-0.93	13.02	-45.58	2.42
0	21	43	-0.35	0.04	-0.93	12.02	-46.02	4.30
0	21	44	-0.35	0.03	-0.95	9.09	-45.52	8.49
0	21	45	-0.34	0.02	-0.94	10.40	-44.77	5.67
0	21	46	-0.36	0.01	-0.95	16.02	-44.90	1.49
0	21	47	-0.37	-0.03	-0.96	20.71	-44.33	-5.45
0	21	48	-0.40	-0.08	-0.96	16.34	-40.52	-7.58
0	21	49	-0.41	-0.09	-0.94	7.71	-37.40	-2.14
SampleType: 1 / 2
NumSample: 23 / 30
Press return to start next sample
... Start Reading Sample ...
0	22	0	-0.48	-0.23	-0.99	-29.54	58.35	3.99
0	22	1	-0.50	-0.25	-1.01	-29.35	68.60	5.74
0	22	2	-0.52	-0.31	-1.05	-24.35	85.23	-1.33
0	22	3	-0.50	-0.32	-1.03	-32.04	109.23	-3.83
0	22	4	-0.44	-0.26	-0.99	-44.10	131.29	2.24
0	22	5	-0.36	-0.19	-0.95	-51.48	153.92	4.99
0	22	6	-0.25	-0.06	-0.92	-65.48	186.04	-13.39
0	22	7	-0.14	0.11	-0.86	-57.79	189.29	-19.20
0	22	8	-0.09	0.22	-0.81	-52.91	180.79	-21.95
0	22	9	-0.07	0.31	-0.82	-50.60	170.73	-21.14
0	22	10	-0.05	0.37	-0.80	-48.48	156.35	-24.83
0	22	11	-0.06	0.46	-0.77	-45.73	144.04	-26.01
0	22	12	-0.05	0.54	-0.80	-37.23	138.79	-25.20
0	22	13	-0.00	0.64	-0.81	-37.35	128.10	-29.76
0	22	14	-0.01	0.71	-0.80	-36.35	109.42	-27.33
0	22	15	0.02	0.71	-0.82	-35.91	89.92	-21.58
0	22	16	0.03	0.72	-0.84	-32.10	72.60	-33.20
0	22	17	0.03	0.69	-0.82	-29.85	59.60	-40.01
0	22	18	0.02	0.69	-0.75	-33.29	44.54	-38.70
0	22	19	-0.01	0.68	-0.70	-24.60	24.67	-31.89
0	22	20	-0.08	0.64	-0.70	-14.41	14.42	-24.26
0	22	21	-0.10	0.63	-0.73	-11.41	10.98	-17.58
0	22	22	-0.08	0.67	-0.70	-10.04	6.29	-13.70
0	22	23	-0.06	0.73	-0.65	-0.91	-8.77	-5.20
0	22	24	-0.04	0.76	-0.64	7.77	-25.40	5.49
0	22	25	-0.03	0.77	-0.67	16.65	-41.46	13.55
0	22	26	-0.02	0.76	-0.71	28.27	-61.90	13.17
0	22	27	-0.03	0.72	-0.74	40.09	-82.15	7.86
0	22	28	-0.07	0.63	-0.76	41.77	-98.40	4.49
0	22	29	-0.13	0.55	-0.79	39.34	-105.58	5.74
0	22	30	-0.16	0.48	-0.80	44.02	-113.65	5.67
0	22	31	-0.22	0.41	-0.83	51.09	-123.90	4.61
0	22	32	-0.30	0.31	-0.88	53.77	-126.90	4.86
0	22	33	-0.34	0.21	-0.92	38.71	-117.40	10.17
0	22	34	-0.39	0.18	-0.93	19.40	-106.40	17.92
0	22	35	-0.40	0.17	-0.89	20.02	-95.08	13.80
0	22	36	-0.41	0.16	-0.86	26.21	-91.71	10.30
0	22	37	-0.43	0.12	-0.90	32.46	-87.21	11.42
0	22	38	-0.43	0.10	-0.95	23.65	-75.58	9.67
0	22	39	-0.42	0.13	-0.93	7.52	-68.40	11.05
0	22	40	-0.40	0.15	-0.89	4.65	-61.40	3.36
0	22	41	-0.42	0.14	-0.86	12.90	-62.65	19.30
0	22	42	-0.38	0.13	-0.87	12.65	-65.15	22.67
0	22	43	-0.37	0.14	-0.89	9.77	-58.90	8.05
0	22	44	-0.39	0.15	-0.89	16.40	-55.77	7.17
0	22	45	-0.38	0.14	-0.89	15.96	-55.46	9.99
0	22	46	-0.38	0.13	-0.89	14.40	-56.77	14.55
0	22	47	-0.38	0.12	-0.90	15.02	-59.40	18.17
0	22	48	-0.38	0.08	-0.94	16.02	-57.58	16.36
0	22	49	-0.38	0.07	-0.94	16.84	-56.65	8.55
SampleType: 1 / 2
NumSample: 24 / 30
Press return to start next sample
... Start Reading Sample ...
0	23	0	-0.55	-0.30	-0.99	-18.98	67.79	-2.45
0	23	1	-0.54	-0.29	-1.00	-26.60	83.98	2.30
0	23	2	-0.53	-0.30	-1.03	-33.54	103.42	3.86
0	23	3	-0.49	-0.27	-1.02	-45.23	125.60	2.92
0	23	4	-0.42	-0.19	-1.00	-52.79	144.17	0.05
0	23	5	-0.33	-0.11	-0.99	-52.91	162.42	-9.39
0	23	6	-0.24	-0.00	-0.92	-59.41	173.48	-18.58
0	23	7	-0.16	0.11	-0.85	-61.54	170.67	-15.51
0	23	8	-0.09	0.21	-0.80	-58.91	168.35	-21.70
0	23	9	-0.06	0.34	-0.75	-51.98	158.23	-20.33
0	23	10	-0.06	0.44	-0.75	-42.16	144.29	-13.08
0	23	11	-0.04	0.52	-0.77	-38.04	134.35	-11.45
0	23	12	-0.00	0.61	-0.74	-42.29	123.29	-4.95
0	23	13	0.04	0.70	-0.69	-46.91	108.85	2.36
0	23	14	0.05	0.79	-0.70	-36.66	92.98	7.49
0	23	15	0.07	0.81	-0.78	-18.73	74.10	6.74
0	23	16	0.10	0.77	-0.85	-13.79	54.17	2.36
0	23	17	0.11	0.76	-0.84	-19.23	29.79	-1.08
0	23	18	0.08	0.73	-0.80	-10.23	8.73	-7.76
0	23	19	0.01	0.66	-0.78	-3.41	-7.52	-11.20
0	23	20	-0.03	0.63	-0.75	-1.16	-14.90	-8.45
0	23	21	-0.04	0.63	-0.72	6.65	-20.83	-6.01
0	23	22	-0.03	0.66	-0.72	14.77	-28.21	-1.83
0	23	23	-0.00	0.70	-0.75	23.21	-38.77	-0.20
0	23	24	0.01	0.71	-0.78	29.40	-56.96	-0.01
0	23	25	-0.01	0.67	-0.79	31.46	-74.90	1.61
0	23	26	-0.04	0.62	-0.79	35.65	-89.27	-0.51
0	23	27	-0.07	0.55	-0.80	42.09	-101.77	-5.33
0	23	28	-0.10	0.47	-0.81	40.09	-111.52	-4.70
0	23	29	-0.15	0.42	-0.81	34.02	-116.77	3.17
0	23	30	-0.19	0.38	-0.83	38.52	-121.21	6.49
0	23	31	-0.24	0.30	-0.88	46.71	-125.08	4.61
0	23	32	-0.29	0.19	-0.92	44.40	-124.58	2.67
0	23	33	-0.34	0.13	-0.91	37.46	-115.58	-0.08
0	23	34	-0.38	0.11	-0.90	35.71	-104.21	-2.01
0	23	35	-0.40	0.08	-0.93	31.65	-95.46	1.11
0	23	36	-0.41	0.07	-0.93	23.09	-92.83	6.30
0	23	37	-0.40	0.04	-0.94	19.90	-83.33	-3.70
0	23	38	-0.45	0.03	-0.91	16.09	-67.52	7.74
0	23	39	-0.38	0.03	-0.90	10.59	-68.21	28.05
0	23	40	-0.34	0.06	-0.92	7.59	-60.02	18.61
0	23	41	-0.34	0.07	-0.95	12.02	-55.90	12.99
0	23	42	-0.34	0.05	-0.98	12.65	-59.40	7.05
0	23	43	-0.37	0.02	-0.96	10.09	-58.02	4.61
0	23	44	-0.40	0.00	-0.95	9.65	-55.27	1.74
0	23	45	-0.42	-0.01	-0.96	7.84	-51.77	3.05
0	23	46	-0.41	-0.02	-0.93	8.02	-49.65	0.17
0	23	47	-0.43	-0.04	-0.91	13.34	-45.83	-4.83
0	23	48	-0.44	-0.07	-0.91	11.96	-38.71	-1.51
0	23	49	-0.43	-0.06	-0.91	3.46	-30.08	5.17
SampleType: 1 / 2
NumSample: 25 / 30
Press return to start next sample
... Start Reading Sample ...
0	24	0	-0.52	-0.22	-1.03	-16.16	45.54	-6.14
0	24	1	-0.51	-0.24	-1.02	-24.16	65.85	-8.14
0	24	2	-0.47	-0.21	-0.98	-36.35	83.67	-3.39
0	24	3	-0.43	-0.15	-0.97	-41.29	97.98	-0.08
0	24	4	-0.39	-0.12	-0.99	-38.91	108.79	-5.58
0	24	5	-0.38	-0.08	-0.98	-42.98	118.60	-9.76
0	24	6	-0.37	-0.06	-0.97	-50.91	128.92	-7.39
0	24	7	-0.31	0.02	-0.94	-57.48	139.04	-6.51
0	24	8	-0.24	0.14	-0.90	-60.85	141.85	-4.70
0	24	9	-0.21	0.21	-0.89	-46.41	132.04	-10.95
0	24	10	-0.19	0.21	-0.86	-29.10	122.85	-22.58
0	24	11	-0.18	0.24	-0.78	-30.10	121.48	-28.83
0	24	12	-0.21	0.33	-0.75	-29.85	122.60	-17.51
0	24	13	-0.14	0.44	-0.76	-24.29	124.54	-5.33
0	24	14	-0.01	0.59	-0.73	-15.91	114.10	-5.01
0	24	15	0.07	0.70	-0.70	-5.54	95.04	-2.70
0	24	16	0.10	0.81	-0.72	5.02	83.23	-0.89
0	24	17	0.17	0.85	-0.81	14.02	61.29	3.36
0	24	18	0.17	0.81	-0.85	7.90	32.85	-4.08
0	24	19	0.13	0.81	-0.83	-3.04	9.48	-1.51
0	24	20	0.13	0.79	-0.77	1.09	-13.21	-0.20
0	24	21	0.08	0.74	-0.73	19.65	-38.65	-5.58
0	24	22	0.01	0.67	-0.77	33.59	-53.08	-6.14
0	24	23	-0.02	0.60	-0.80	33.96	-67.02	-0.26
0	24	24	-0.07	0.56	-0.81	32.15	-78.58	3.30
0	24	25	-0.11	0.51	-0.81	33.77	-88.90	6.55
0	24	26	-0.13	0.45	-0.81	40.96	-97.90	9.92
0	24	27	-0.15	0.38	-0.81	47.09	-101.02	8.49
0	24	28	-0.17	0.32	-0.84	40.46	-97.58	12.80
0	24	29	-0.18	0.30	-0.85	35.84	-94.65	17.05
0	24	30	-0.20	0.26	-0.89	37.02	-96.96	18.11
0	24	31	-0.26	0.17	-0.96	42.84	-99.71	15.11
0	24	32	-0.29	0.05	-1.01	37.15	-94.21	12.05
0	24	33	-0.30	0.03	-0.98	19.21	-82.21	13.92
0	24	34	-0.29	0.09	-0.94	12.77	-70.65	18.86
0	24	35	-0.26	0.12	-0.94	14.77	-70.52	23.80
0	24	36	-0.26	0.12	-0.96	22.52	-78.77	25.55
0	24	37	-0.24	0.05	-0.98	28.34	-82.33	11.86
0	24	38	-0.32	0.00	-0.97	22.59	-65.08	18.99
0	24	39	-0.28	-0.01	-1.02	23.27	-64.52	17.55
0	24	40	-0.30	-0.06	-1.01	18.27	-57.83	3.24
0	24	41	-0.30	-0.04	-0.99	15.59	-60.71	2.49
0	24	42	-0.30	-0.05	-0.97	18.34	-49.83	2.74
0	24	43	-0.29	-0.06	-0.96	16.27	-42.27	1.36
0	24	44	-0.30	-0.04	-0.97	13.84	-40.40	9.42
0	24	45	-0.27	-0.04	-1.00	12.90	-39.33	4.11
0	24	46	-0.30	-0.03	-0.99	15.40	-39.33	-1.01
0	24	47	-0.31	-0.07	-0.99	13.65	-38.83	0.80
0	24	48	-0.32	-0.07	-0.99	7.27	-34.33	0.11
0	24	49	-0.31	-0.06	-0.98	9.96	-28.15	-1.08
SampleType: 1 / 2
NumSample: 26 / 30
Press return to start next sample
... Start Reading Sample ...
0	25	0	-0.41	-0.39	-1.08	-31.91	78.54	-1.45
0	25	1	-0.40	-0.39	-1.06	-36.23	97.42	-6.83
0	25	2	-0.35	-0.36	-1.02	-43.60	116.54	-10.01
0	25	3	-0.30	-0.29	-0.94	-49.41	131.23	-8.95
0	25	4	-0.25	-0.22	-0.92	-53.91	146.60	0.86
0	25	5	-0.15	-0.17	-0.88	-47.54	156.48	-10.58
0	25	6	-0.17	-0.15	-0.87	-44.10	165.10	-19.01
0	25	7	-0.13	-0.03	-0.89	-53.54	187.54	-1.14
0	25	8	0.02	0.16	-0.83	-62.23	200.48	-0.95
0	25	9	0.08	0.42	-0.78	-70.85	199.98	-0.45
0	25	10	0.24	0.73	-0.78	-80.79	192.85	10.30
0	25	11	0.38	0.93	-0.81	-54.60	139.92	9.36
0	25	12	0.34	0.89	-0.88	-25.54	86.48	-8.83
0	25	13	0.29	0.86	-0.80	-23.10	62.42	-22.64
0	25	14	0.26	0.89	-0.70	-27.54	31.73	-15.83
0	25	15	0.19	0.85	-0.69	-14.54	1.60	-5.89
0	25	16	0.14	0.77	-0.73	1.27	-20.02	-2.70
0	25	17	0.10	0.69	-0.75	9.40	-39.21	-6.26
0	25	18	0.03	0.60	-0.77	1.96	-50.65	-12.95
0	25	19	-0.03	0.56	-0.85	-3.85	-66.27	-10.76
0	25	20	-0.06	0.52	-0.91	26.96	-74.77	8.67
0	25	21	-0.03	0.44	-0.84	32.52	-79.27	8.49
0	25	22	-0.02	0.47	-0.83	31.15	-85.21	3.55
0	25	23	-0.02	0.48	-0.82	40.59	-92.71	3.49
0	25	24	-0.06	0.45	-0.88	48.02	-106.27	5.55
0	25	25	-0.09	0.37	-0.94	53.59	-119.02	7.42
0	25	26	-0.10	0.27	-0.94	50.02	-125.90	1.61
0	25	27	-0.14	0.22	-0.93	43.21	-128.46	-4.95
0	25	28	-0.21	0.15	-0.93	40.27	-129.83	-3.95
0	25	29	-0.26	0.06	-0.94	38.27	-127.15	-3.26
0	25	30	-0.31	-0.03	-0.99	30.96	-112.96	-2.33
0	25	31	-0.31	-0.02	-0.96	26.46	-100.83	1.05
0	25	32	-0.33	-0.01	-0.97	31.90	-94.02	8.55
0	25	33	-0.26	-0.05	-0.95	42.77	-85.15	6.11
0	25	34	-0.35	-0.08	-0.98	32.40	-66.96	5.92
0	25	35	-0.28	-0.06	-0.93	56.21	-68.71	21.74
0	25	36	-0.31	-0.15	-0.91	16.52	-58.52	2.30
0	25	37	-0.32	-0.09	-0.97	12.09	-53.40	6.36
0	25	38	-0.30	-0.09	-0.97	16.15	-45.15	2.05
0	25	39	-0.31	-0.10	-0.98	11.21	-43.58	3.05
0	25	40	-0.30	-0.10	-0.97	12.84	-41.96	4.17
0	25	41	-0.31	-0.11	-0.98	13.15	-39.40	0.11
0	25	42	-0.31	-0.12	-0.99	9.90	-35.21	4.55
0	25	43	-0.31	-0.12	-0.99	7.84	-28.83	4.11
0	25	44	-0.30	-0.11	-1.00	5.96	-25.02	2.80
0	25	45	-0.30	-0.11	-0.98	5.77	-20.46	1.42
0	25	46	-0.29	-0.10	-0.98	7.34	-15.33	-2.01
0	25	47	-0.29	-0.11	-0.97	6.59	-12.40	-5.20
0	25	48	-0.29	-0.11	-0.97	1.59	-10.46	1.42
0	25	49	-0.28	-0.11	-0.98	0.09	-5.83	3.36
SampleType: 1 / 2
NumSample: 27 / 30
Press return to start next sample
... Start Reading Sample ...
0	26	0	-0.46	-0.45	-1.09	-31.54	74.04	-4.89
0	26	1	-0.46	-0.48	-1.09	-43.60	96.98	-0.70
0	26	2	-0.40	-0.44	-1.07	-52.29	123.67	0.42
0	26	3	-0.33	-0.37	-1.07	-55.29	145.23	-8.01
0	26	4	-0.27	-0.33	-1.04	-57.98	159.67	-18.76
0	26	5	-0.22	-0.26	-1.01	-61.48	177.48	-25.70
0	26	6	-0.09	-0.16	-0.89	-56.04	188.10	-33.39
0	26	7	-0.07	-0.01	-0.68	-37.48	194.29	-30.76
0	26	8	-0.05	0.10	-0.71	-49.29	200.98	-12.89
0	26	9	0.10	0.28	-0.74	-37.91	204.92	1.17
0	26	10	0.22	0.66	-0.70	-33.60	201.48	-10.58
0	26	11	0.29	0.92	-0.81	-31.04	165.10	4.17
0	26	12	0.39	0.96	-0.84	-40.23	109.98	16.42
0	26	13	0.35	0.97	-0.77	-23.29	54.54	-10.83
0	26	14	0.21	0.92	-0.75	-15.48	35.10	-6.70
0	26	15	0.21	0.86	-0.74	-13.85	13.92	1.92
0	26	16	0.16	0.79	-0.76	-9.66	-10.96	1.49
0	26	17	0.10	0.71	-0.80	7.15	-33.40	-6.70
0	26	18	0.02	0.59	-0.83	10.65	-47.71	-11.39
0	26	19	-0.04	0.52	-0.86	18.59	-65.15	-6.14
0	26	20	-0.11	0.43	-0.88	33.77	-71.08	0.11
0	26	21	-0.16	0.29	-0.94	27.46	-72.71	2.42
0	26	22	-0.14	0.31	-0.91	24.52	-74.65	8.05
0	26	23	-0.13	0.36	-0.88	27.90	-65.52	2.30
0	26	24	-0.09	0.41	-0.87	34.71	-68.65	5.99
0	26	25	-0.09	0.38	-0.89	33.15	-79.21	7.49
0	26	26	-0.11	0.35	-0.91	28.52	-88.65	11.99
0	26	27	-0.12	0.32	-0.91	30.84	-94.90	8.30
0	26	28	-0.15	0.27	-0.92	23.59	-100.77	3.05
0	26	29	-0.18	0.23	-0.95	8.77	-107.90	-2.33
0	26	30	-0.22	0.19	-0.98	11.77	-112.83	-1.01
0	26	31	-0.23	0.12	-0.98	21.40	-111.77	4.86
0	26	32	-0.25	0.08	-0.94	19.34	-103.77	9.61
0	26	33	-0.28	0.08	-0.98	23.71	-99.83	11.17
0	26	34	-0.24	0.02	-0.95	21.21	-89.46	1.61
0	26	35	-0.28	0.06	-0.99	28.27	-75.40	12.05
0	26	36	-0.24	0.01	-0.94	32.21	-77.71	11.74
0	26	37	-0.28	-0.01	-0.97	7.21	-70.27	11.92
0	26	38	-0.25	0.01	-0.95	6.77	-69.96	7.86
0	26	39	-0.27	0.00	-0.95	6.15	-71.15	7.11
0	26	40	-0.28	-0.02	-0.95	18.09	-67.58	2.67
0	26	41	-0.28	-0.04	-0.94	20.77	-59.65	6.99
0	26	42	-0.29	-0.03	-0.95	22.46	-54.77	8.05
0	26	43	-0.27	-0.04	-0.97	23.84	-52.08	5.24
0	26	44	-0.29	-0.08	-0.99	19.27	-49.46	7.61
0	26	45	-0.28	-0.09	-1.00	12.40	-49.46	6.17
0	26	46	-0.30	-0.10	-0.99	13.65	-44.65	0.86
0	26	47	-0.30	-0.11	-0.98	16.34	-38.58	-1.45
0	26	48	-0.30	-0.13	-0.97	13.71	-33.90	-0.20
0	26	49	-0.29	-0.13	-0.97	10.09	-28.40	4.80
SampleType: 1 / 2
NumSample: 28 / 30
Press return to start next sample
... Start Reading Sample ...
0	27	0	-0.44	-0.48	-1.07	-14.04	57.73	-6.64
0	27	1	-0.49	-0.58	-1.11	-19.10	79.98	-5.70
0	27	2	-0.44	-0.64	-1.12	-30.60	119.42	-0.58
0	27	3	-0.31	-0.48	-1.00	-43.79	157.23	1.55
0	27	4	-0.22	-0.34	-0.91	-33.79	171.04	5.49
0	27	5	-0.10	-0.23	-0.89	-57.79	199.79	-3.64
0	27	6	0.03	-0.08	-0.84	-54.91	204.10	-14.58
0	27	7	0.01	0.05	-0.82	-55.85	199.54	-14.08
0	27	8	0.10	0.23	-0.82	-56.60	200.42	-11.76
0	27	9	0.13	0.48	-0.76	-42.23	192.10	-16.08
0	27	10	0.18	0.76	-0.77	-50.29	182.54	2.67
0	27	11	0.34	0.94	-0.78	-48.85	154.92	12.80
0	27	12	0.31	1.04	-0.84	-22.91	81.10	0.05
0	27	13	0.24	0.95	-0.86	-15.85	42.67	-4.76
0	27	14	0.21	0.87	-0.84	-20.35	12.98	-3.83
0	27	15	0.12	0.74	-0.80	-6.41	-22.83	-10.70
0	27	16	0.00	0.60	-0.83	6.40	-40.71	-10.26
0	27	17	-0.05	0.47	-0.85	10.15	-50.02	-8.64
0	27	18	-0.08	0.41	-0.84	12.77	-55.27	-7.76
0	27	19	-0.11	0.38	-0.84	21.40	-57.83	-2.95
0	27	20	-0.11	0.38	-0.85	24.34	-61.96	5.99
0	27	21	-0.10	0.39	-0.86	31.21	-64.77	6.92
0	27	22	-0.09	0.36	-0.89	33.09	-68.46	7.17
0	27	23	-0.06	0.37	-0.91	26.77	-73.71	10.86
0	27	24	-0.05	0.40	-0.92	28.02	-82.21	10.36
0	27	25	-0.05	0.40	-0.95	40.02	-93.52	3.36
0	27	26	-0.05	0.33	-0.96	44.40	-105.58	-6.70
0	27	27	-0.08	0.27	-0.94	34.40	-115.71	-6.70
0	27	28	-0.14	0.22	-0.93	28.52	-124.15	-3.95
0	27	29	-0.18	0.14	-0.93	17.15	-131.46	-1.76
0	27	30	-0.22	0.06	-0.96	15.02	-132.40	-2.95
0	27	31	-0.26	-0.01	-0.97	20.15	-126.65	1.80
0	27	32	-0.28	-0.01	-0.99	22.40	-134.15	3.42
0	27	33	-0.27	-0.10	-0.96	38.90	-91.77	-2.01
0	27	34	-0.31	-0.13	-0.93	63.77	-110.58	21.11
0	27	35	-0.27	-0.23	-0.85	33.34	-92.02	4.55
0	27	36	-0.36	-0.24	-0.95	18.84	-75.21	10.99
0	27	37	-0.28	-0.21	-1.01	23.96	-70.77	14.30
0	27	38	-0.28	-0.23	-0.99	21.34	-60.77	0.17
0	27	39	-0.31	-0.24	-0.95	17.90	-59.40	-2.76
0	27	40	-0.33	-0.24	-0.94	19.84	-48.71	-2.58
0	27	41	-0.34	-0.27	-0.95	16.40	-38.15	6.11
0	27	42	-0.32	-0.24	-0.98	11.27	-29.15	12.05
0	27	43	-0.29	-0.20	-1.01	14.90	-21.40	7.80
0	27	44	-0.28	-0.20	-1.02	13.90	-16.21	3.24
0	27	45	-0.27	-0.19	-1.01	6.84	-11.90	3.67
0	27	46	-0.26	-0.17	-1.01	1.52	-7.46	5.42
0	27	47	-0.24	-0.16	-1.01	1.96	-2.46	-0.33
0	27	48	-0.24	-0.15	-1.00	0.71	-1.40	-2.95
0	27	49	-0.24	-0.15	-0.98	-3.79	-1.40	-0.58
SampleType: 1 / 2
NumSample: 29 / 30
Press return to start next sample
... Start Reading Sample ...
0	28	0	-0.37	-0.39	-1.06	-12.16	35.79	-5.39
0	28	1	-0.42	-0.51	-1.08	-14.29	49.79	-10.76
0	28	2	-0.44	-0.58	-1.07	-17.60	71.35	-12.95
0	28	3	-0.41	-0.58	-1.05	-33.04	101.73	-10.51
0	28	4	-0.31	-0.46	-0.96	-48.91	131.42	-3.70
0	28	5	-0.26	-0.36	-0.96	-45.48	144.10	-0.58
0	28	6	-0.19	-0.31	-0.98	-42.29	158.79	-4.58
0	28	7	-0.12	-0.23	-0.92	-44.66	170.35	-13.95
0	28	8	-0.05	-0.08	-0.81	-50.48	181.10	-17.08
0	28	9	-0.07	0.03	-0.76	-42.10	178.67	-22.83
0	28	10	-0.10	0.12	-0.83	-49.66	186.67	-0.51
0	28	11	0.04	0.35	-0.78	-55.85	192.42	7.92
0	28	12	0.11	0.62	-0.76	-65.16	181.54	8.61
0	28	13	0.23	0.80	-0.81	-63.35	156.42	4.61
0	28	14	0.28	0.91	-0.90	-30.29	120.29	9.30
0	28	15	0.27	0.91	-0.84	-17.35	74.60	0.42
0	28	16	0.19	0.89	-0.84	-23.98	40.60	-9.51
0	28	17	0.12	0.82	-0.82	-9.66	12.67	-6.83
0	28	18	0.07	0.68	-0.82	8.65	-12.40	-9.33
0	28	19	-0.02	0.56	-0.85	6.34	-23.83	-9.58
0	28	20	-0.05	0.48	-0.87	0.59	-33.27	-4.20
0	28	21	-0.09	0.45	-0.86	17.34	-40.02	-1.45
0	28	22	-0.11	0.43	-0.87	30.96	-46.15	-1.14
0	28	23	-0.08	0.42	-0.87	37.59	-48.02	1.61
0	28	24	-0.07	0.43	-0.88	35.84	-59.65	-1.14
0	28	25	-0.05	0.44	-0.87	37.15	-69.08	-0.39
0	28	26	-0.05	0.44	-0.89	41.40	-79.65	4.92
0	28	27	-0.02	0.42	-0.92	47.27	-87.96	3.80
0	28	28	-0.02	0.37	-0.92	45.40	-97.65	0.86
0	28	29	-0.06	0.33	-0.92	37.15	-109.77	4.17
0	28	30	-0.09	0.25	-0.95	35.34	-118.40	2.42
0	28	31	-0.14	0.16	-0.99	28.90	-123.46	1.42
0	28	32	-0.15	0.08	-0.97	20.65	-124.33	-2.58
0	28	33	-0.23	0.05	-0.96	15.09	-120.71	-1.95
0	28	34	-0.25	0.01	-0.97	19.52	-117.71	3.42
0	28	35	-0.27	-0.05	-0.98	29.77	-115.40	3.30
0	28	36	-0.25	-0.14	-0.96	36.77	-118.21	-4.58
0	28	37	-0.32	-0.16	-0.93	35.15	-78.71	0.05
0	28	38	-0.30	-0.16	-0.94	44.96	-91.15	19.49
0	28	39	-0.27	-0.24	-0.96	25.71	-71.83	-0.58
0	28	40	-0.29	-0.26	-0.94	22.59	-67.83	-1.39
0	28	41	-0.28	-0.26	-0.92	11.71	-66.33	-6.33
0	28	42	-0.31	-0.24	-0.90	8.71	-56.65	1.55
0	28	43	-0.29	-0.22	-0.90	11.96	-48.90	3.61
0	28	44	-0.29	-0.19	-0.91	19.77	-45.46	4.92
0	28	45	-0.29	-0.19	-0.95	25.02	-37.96	7.74
0	28	46	-0.29	-0.21	-1.01	19.21	-34.15	10.67
0	28	47	-0.28	-0.20	-1.03	13.77	-29.46	12.24
0	28	48	-0.27	-0.20	-1.05	12.27	-24.08	6.42
0	28	49	-0.31	-0.23	-1.12	3.90	-19.02	10.17
SampleType: 1 / 2
NumSample: 30 / 30
Press return to start next sample
... Start Reading Sample ...
0	29	0	-0.46	-0.64	-1.11	-27.10	45.54	5.36
0	29	1	-0.43	-0.69	-1.10	-33.79	71.10	-8.58
0	29	2	-0.36	-0.60	-0.96	-35.35	101.04	-17.33
0	29	3	-0.33	-0.46	-0.86	-20.16	115.29	-7.70
0	29	4	-0.25	-0.48	-0.91	-31.41	134.29	21.17
0	29	5	-0.18	-0.41	-1.01	-65.10	153.42	28.61
0	29	6	-0.08	-0.25	-1.03	-96.66	163.23	24.92
0	29	7	0.03	-0.06	-0.95	-80.60	173.60	-7.83
0	29	8	0.02	0.01	-0.80	-50.98	169.54	-34.14
0	29	9	0.01	0.10	-0.76	-52.35	171.92	-22.51
0	29	10	0.09	0.32	-0.74	-75.16	169.54	-3.45
0	29	11	0.15	0.60	-0.76	-58.41	162.10	-12.45
0	29	12	0.17	0.76	-0.79	-58.73	145.67	6.67
0	29	13	0.26	0.92	-0.86	-29.35	117.10	10.36
0	29	14	0.22	0.89	-0.86	-4.04	78.92	-13.64
0	29	15	0.15	0.88	-0.86	-25.98	53.79	-10.70
0	29	16	0.13	0.86	-0.83	-29.04	28.17	1.61
0	29	17	0.09	0.76	-0.84	-15.79	5.79	-5.14
0	29	18	0.06	0.68	-0.84	5.52	-16.90	-10.76
0	29	19	-0.01	0.58	-0.82	29.21	-31.83	-22.01
0	29	20	-0.06	0.47	-0.85	33.90	-39.02	-14.58
0	29	21	-0.07	0.44	-0.84	32.59	-52.90	-3.14
0	29	22	-0.04	0.44	-0.85	38.09	-56.65	1.55
0	29	23	0.01	0.50	-0.85	50.52	-59.21	-5.08
0	29	24	0.03	0.49	-0.87	50.46	-74.33	-4.89
0	29	25	0.01	0.46	-0.92	35.71	-93.71	6.92
0	29	26	-0.03	0.40	-0.99	32.90	-107.52	12.36
0	29	27	-0.05	0.30	-1.02	29.46	-112.02	4.74
0	29	28	-0.07	0.24	-1.02	15.52	-113.02	-2.33
0	29	29	-0.10	0.21	-0.92	2.65	-114.58	-8.58
0	29	30	-0.17	0.19	-0.88	12.40	-123.40	-10.76
0	29	31	-0.23	0.08	-0.90	31.40	-128.77	-9.58
0	29	32	-0.26	-0.04	-0.90	25.84	-118.58	-4.64
0	29	33	-0.29	-0.06	-0.87	18.27	-110.65	0.49
0	29	34	-0.34	-0.08	-0.97	21.96	-107.33	18.67
0	29	35	-0.26	-0.15	-1.03	26.52	-105.58	19.80
