SampleType	NumSample	numItem	accelX	accelY	accelZ	gyroX	gyroY	gyroZ
0	24	39	0.02	-0.10	-1.00	-0.90	-23.97	0.42
0	24	40	0.03	-0.13	-1.00	0.85	-25.54	1.73
0	24	41	0.03	-0.16	-1.00	-0.59	-19.41	0.29
0	24	42	0.03	-0.16	-1.00	-1.59	-16.79	1.73
0	24	43	0.01	-0.06	-1.00	-0.84	-12.85	2.04
0	24	44	-0.01	-0.05	-1.00	-0.15	-15.41	2.11
0	24	45	-0.00	-0.08	-1.00	0.35	-19.97	0.73
0	24	46	0.02	-0.10	-1.00	-0.90	-17.60	0.67
0	24	47	0.03	-0.14	-1.00	-1.03	-13.04	2.11
0	24	48	0.03	-0.13	-1.00	-0.22	-8.91	0.11
0	24	49	0.02	-0.14	-1.00	0.10	-2.79	0.04
0	25	0	0.02	-0.15	-1.00	-0.34	-7.29	1.17
0	25	1	0.02	-0.08	-1.00	-0.15	-6.35	-0.33
0	25	2	0.02	-0.06	-1.00	0.28	-3.72	-0.77
0	25	3	0.03	-0.22	-1.00	-0.15	-4.10	0.92
0	25	4	0.08	-0.38	-1.00	0.10	3.78	1.48
0	25	5	0.09	-0.27	-1.00	-0.28	12.46	1.11
0	25	6	0.08	-0.26	-1.00	-0.72	17.71	-1.14
0	25	7	0.08	-0.22	-1.00	-0.22	23.21	-0.27
0	25	8	0.04	-0.16	-1.00	-0.22	34.40	1.36
0	25	9	0.01	-0.13	-1.00	-0.78	46.40	-1.58
0	25	10	0.02	-0.10	-1.00	-0.34	54.90	2.04
0	25	11	0.08	-0.02	-1.00	0.53	56.65	-2.71
0	25	12	0.06	0.06	-0.99	-0.53	48.03	0.23
0	25	13	0.03	0.08	-1.00	0.16	44.03	-0.39
0	25	14	-0.00	0.11	-1.00	0.60	39.15	-2.21
0	25	15	-0.05	0.17	-1.00	0.66	43.21	-3.14
0	25	16	-0.07	0.23	-1.00	3.28	31.21	-3.46
0	25	17	-0.04	0.27	-1.00	3.10	30.21	0.61
0	25	18	-0.04	0.28	-1.00	0.66	17.46	-0.89
0	25	19	-0.04	0.27	-1.00	0.03	3.65	1.73
0	25	20	-0.05	0.20	-1.00	0.78	0.90	1.04
0	25	21	-0.07	0.14	-1.00	0.97	-5.72	0.48
0	25	22	-0.08	0.09	-0.99	-1.40	-6.41	3.79
0	25	23	0.00	0.13	-1.01	-4.97	-6.79	9.42
0	25	24	0.01	0.13	-1.00	-3.90	4.40	-0.96
0	25	25	-0.05	0.12	-1.00	-0.15	-3.97	-2.83
0	25	26	-0.00	0.17	-1.00	-0.34	-5.41	-0.52
0	25	27	-0.02	0.13	-1.00	0.10	-7.85	0.61
0	25	28	0.01	0.04	-1.00	-0.09	-6.47	0.23
0	25	29	-0.01	0.18	-1.00	-1.59	-1.47	-1.58
0	25	30	-0.01	0.21	-1.00	-0.15	-8.10	1.86
0	25	31	-0.02	0.24	-1.00	-2.53	-11.35	-1.08
0	25	32	-0.04	0.29	-1.00	-0.65	-23.22	-0.14
0	25	33	-0.02	0.19	-1.00	-0.09	-36.16	-1.33
0	25	34	0.03	0.02	-0.99	0.47	-41.10	0.86
0	25	35	-0.00	-0.01	-1.01	0.60	-34.41	-0.33
0	25	36	-0.01	0.02	-0.99	-0.28	-38.47	-0.02
0	25	37	0.03	0.01	-1.01	0.91	-35.85	-0.39
0	25	38	0.03	0.01	-1.00	-0.15	-36.04	-0.71
0	25	39	0.02	-0.08	-1.00	-0.28	-33.29	2.67
0	25	40	-0.01	-0.08	-1.00	-0.78	-23.04	-1.71
0	25	41	-0.01	-0.21	-1.00	0.53	-25.60	0.29
0	25	42	0.02	-0.13	-1.00	-0.72	-18.04	2.54
0	25	43	0.05	-0.16	-1.00	-1.03	-12.22	-0.46
0	25	44	0.01	-0.12	-1.00	0.35	0.71	-1.39
0	25	45	0.02	-0.10	-1.00	0.60	8.78	1.36
0	25	46	-0.00	-0.08	-1.00	-0.59	7.40	0.98
0	25	47	0.01	-0.12	-1.00	-0.09	22.34	-2.27
0	25	48	0.05	-0.12	-1.00	0.28	14.21	0.48
0	25	49	-0.02	-0.08	-1.00	-0.47	18.71	0.92
0	26	0	0.01	0.04	-1.00	0.41	-0.60	-1.71
0	26	1	0.01	-0.08	-1.00	-0.15	-8.35	0.17
0	26	2	-0.00	-0.06	-1.00	0.47	-7.22	-1.71
0	26	3	0.01	-0.04	-1.00	0.22	-5.54	-0.83
0	26	4	0.02	-0.05	-1.00	-0.40	-6.22	1.29
0	26	5	0.02	-0.06	-1.00	-0.84	-10.79	1.86
0	26	6	0.01	-0.12	-1.00	-0.90	-13.91	2.79
0	26	7	0.03	-0.39	-1.00	-0.53	-19.22	0.17
0	26	8	0.11	-0.31	-1.00	-0.28	1.53	1.98
0	26	9	0.07	-0.21	-1.00	-1.03	5.71	-0.64
0	26	10	0.08	-0.14	-1.00	-3.40	9.46	0.54
0	26	11	0.04	-0.10	-1.00	2.53	13.21	12.11
0	26	12	0.04	-0.14	-1.00	1.91	25.21	5.42
0	26	13	-0.01	-0.18	-1.00	-2.78	35.65	-4.89
0	26	14	-0.00	-0.18	-1.01	-0.28	48.65	-7.64
0	26	15	0.07	-0.16	-1.00	-3.34	55.65	-7.08
0	26	16	0.07	-0.02	-1.00	-1.90	50.21	1.61
0	26	17	0.08	0.13	-1.00	0.66	48.96	0.17
0	26	18	0.01	0.23	-0.99	2.47	42.03	-3.14
0	26	19	-0.05	0.19	-1.00	3.97	29.21	1.61
0	26	20	-0.06	0.08	-1.00	-0.97	32.03	0.29
0	26	21	-0.02	0.09	-1.00	-0.09	31.71	-0.08
0	26	22	-0.03	0.25	-1.00	0.16	26.34	0.92
0	26	23	-0.01	0.34	-1.00	-0.03	3.15	-0.58
0	26	24	-0.05	0.34	-1.00	0.53	6.40	-0.39
0	26	25	-0.08	0.26	-1.00	-0.40	5.34	-0.64
0	26	26	-0.08	0.24	-1.00	0.22	-0.91	0.11
0	26	27	-0.05	0.23	-1.00	-0.65	-1.54	1.11
0	26	28	-0.05	0.14	-1.00	-0.22	-6.60	0.36
0	26	29	-0.05	0.23	-1.00	-1.90	-3.97	-1.02
0	26	30	-0.02	0.20	-1.00	-0.15	-7.41	0.36
0	26	31	-0.01	0.13	-1.00	-0.34	-9.97	-0.02
0	26	32	-0.01	0.13	-1.00	-1.53	-14.72	0.92
0	26	33	0.01	0.14	-1.00	-0.47	-23.72	-0.39
0	26	34	-0.00	0.15	-1.00	1.66	-18.47	-0.39
0	26	35	-0.01	0.12	-1.00	1.47	-28.16	-1.14
0	26	36	-0.01	0.11	-1.00	-0.15	-35.72	-0.08
0	26	37	0.00	0.10	-1.00	0.47	-40.16	0.67
0	26	38	0.02	0.07	-1.00	-0.72	-38.97	-0.27
0	26	39	0.01	0.02	-1.00	0.41	-40.16	1.42
0	26	40	0.06	0.02	-1.00	-1.15	-40.72	2.04
0	26	41	0.09	0.03	-1.00	-0.47	-74.54	-1.77
0	26	42	-0.07	-0.02	-1.00	-0.40	-59.66	-0.58
0	26	43	-0.06	-0.06	-1.00	0.28	-28.60	-0.33
0	26	44	-0.02	-0.06	-1.00	0.22	-4.72	0.73
0	26	45	-0.01	-0.04	-1.00	-0.15	18.59	0.86
0	26	46	0.00	-0.01	-1.00	0.72	45.90	-1.21
0	26	47	0.09	-0.19	-1.00	0.72	24.96	0.67
0	26	48	0.10	-0.19	-1.00	-0.59	-21.16	0.92
0	26	49	-0.03	-0.09	-1.00	-0.28	21.65	-1.21
0	27	0	0.00	-0.05	-1.00	-0.09	-3.47	-0.39
0	27	1	0.00	-0.06	-1.00	-0.03	-7.10	0.17
0	27	2	0.01	-0.06	-1.00	-0.15	-8.47	0.11
0	27	3	0.02	-0.11	-1.00	-0.22	-3.29	0.11
0	27	4	0.01	-0.22	-1.00	-0.09	-9.79	-0.71
0	27	5	0.04	-0.25	-1.00	-0.03	-15.85	-0.39
0	27	6	0.04	-0.23	-1.00	0.10	-5.35	-1.08
0	27	7	0.03	-0.20	-1.00	-0.40	-2.79	1.36
0	27	8	0.08	-0.19	-1.00	-0.65	8.78	2.11
0	27	9	0.04	-0.18	-1.00	-0.78	10.65	-0.89
0	27	10	-0.02	-0.19	-1.00	0.53	19.28	0.36
0	27	11	0.01	-0.22	-1.00	-0.03	28.65	-0.27
0	27	12	0.07	-0.17	-0.99	-1.84	47.40	-0.52
0	27	13	0.09	0.03	-1.00	0.28	49.53	1.11
0	27	14	0.06	0.10	-1.00	0.47	49.46	-2.27
0	27	15	0.01	0.07	-1.01	2.78	35.40	-8.33
0	27	16	-0.02	0.05	-0.98	0.60	30.15	0.17
0	27	17	-0.02	0.09	-1.01	0.60	22.96	-1.64
0	27	18	-0.00	0.16	-0.98	-1.03	24.90	4.04
0	27	19	-0.01	0.25	-1.01	-1.72	22.53	6.48
0	27	20	-0.01	0.30	-1.00	0.28	16.96	-1.89
0	27	21	-0.04	0.31	-1.00	-0.09	4.09	0.17
0	27	22	-0.06	0.28	-1.00	0.10	-6.97	0.61
0	27	23	-0.05	0.23	-1.00	-0.84	-15.22	1.98
0	27	24	-0.05	0.18	-1.00	0.10	-10.97	-0.08
0	27	25	-0.04	0.16	-1.00	-0.15	-11.41	0.67
0	27	26	-0.02	0.13	-1.00	-0.28	-11.60	-0.21
0	27	27	-0.04	0.14	-1.00	-0.34	-9.79	-0.02
0	27	28	-0.02	0.10	-1.00	-0.15	-11.16	0.42
0	27	29	-0.02	0.13	-1.00	-0.28	-9.54	-0.77
0	27	30	-0.01	0.09	-1.00	-0.22	-14.16	-0.27
0	27	31	-0.01	0.12	-1.00	-0.03	-12.85	-0.14
0	27	32	-0.02	0.15	-1.00	0.22	-14.35	-0.52
0	27	33	-0.03	0.18	-1.00	-0.34	-17.35	-0.58
0	27	34	-0.04	0.20	-1.00	-0.72	-23.41	0.73
0	27	35	0.00	0.12	-1.00	0.41	-27.66	-0.58
0	27	36	-0.00	0.06	-1.00	-0.90	-30.85	1.98
0	27	37	-0.00	0.03	-1.00	-0.03	-32.85	-1.14
0	27	38	0.02	0.02	-1.00	-0.09	-37.47	-0.08
0	27	39	0.03	-0.02	-1.00	-0.40	-35.41	0.17
0	27	40	0.03	-0.06	-1.00	0.22	-31.35	-0.46
0	27	41	0.00	-0.05	-1.01	-0.15	-25.04	0.11
0	27	42	0.00	-0.02	-0.99	-1.97	-25.10	-6.21
0	27	43	0.01	-0.05	-0.98	2.91	-26.35	0.54
0	27	44	0.00	-0.09	-1.01	1.28	-23.29	2.42
0	27	45	-0.01	-0.06	-1.00	-1.34	-17.79	0.73
0	27	46	0.00	-0.03	-1.00	-1.40	-17.22	3.86
0	27	47	0.03	-0.06	-1.00	0.10	-15.41	1.11
0	27	48	0.02	-0.06	-1.00	0.53	-17.85	1.17
0	27	49	-0.01	-0.07	-1.00	0.10	-12.91	-3.02
0	28	0	0.00	-0.02	-1.00	0.16	-1.47	-0.14
0	28	1	0.00	-0.03	-1.00	-0.15	-3.04	0.11
0	28	2	0.02	-0.07	-1.00	-0.47	-9.22	0.48
0	28	3	0.02	-0.13	-1.00	-0.03	-13.41	-0.39
0	28	4	0.02	-0.30	-1.00	-0.15	-11.10	-0.46
0	28	5	0.05	-0.44	-1.00	0.28	9.15	-1.02
0	28	6	0.10	-0.31	-1.00	-0.53	16.59	-0.27
0	28	7	0.05	-0.22	-1.00	-0.22	22.90	2.54
0	28	8	0.08	-0.24	-1.00	-0.03	23.46	1.48
0	28	9	0.04	-0.14	-1.00	2.85	23.09	5.79
0	28	10	0.02	-0.15	-1.00	-2.03	25.59	-6.64
0	28	11	0.03	-0.22	-0.99	-1.47	38.34	-3.27
0	28	12	0.12	-0.10	-1.01	0.53	56.28	-1.52
0	28	13	0.10	0.10	-1.00	-1.78	58.34	0.36
0	28	14	0.04	0.22	-0.99	0.66	50.46	-0.39
0	28	15	-0.04	0.23	-1.01	2.28	29.40	0.17
0	28	16	-0.02	-0.04	-1.00	-0.97	19.65	-0.89
0	28	17	0.02	0.00	-1.00	0.35	39.03	1.23
0	28	18	-0.04	0.34	-1.00	0.66	49.40	-0.08
0	28	19	-0.07	0.46	-1.00	0.10	17.03	0.67
0	28	20	-0.14	0.37	-1.00	-0.28	-21.10	0.61
0	28	21	-0.02	0.16	-1.00	-0.15	-29.91	-1.02
0	28	22	-0.03	0.16	-1.00	-0.28	-9.79	-0.02
0	28	23	-0.06	0.34	-1.00	-0.03	-3.54	0.17
0	28	24	-0.07	0.25	-1.00	-0.09	-4.85	0.04
0	28	25	-0.06	0.17	-1.00	-0.09	-16.10	1.23
0	28	26	-0.05	0.16	-1.00	0.16	-11.85	1.23
0	28	27	-0.04	0.16	-1.00	-0.72	-11.35	-1.89
0	28	28	-0.03	0.15	-1.00	0.16	-11.85	1.04
0	28	29	-0.02	0.18	-1.00	-0.03	-13.41	-0.27
0	28	30	-0.00	0.15	-1.00	-0.47	-19.54	-0.71
0	28	31	-0.01	0.12	-1.00	0.22	-22.41	0.36
0	28	32	-0.02	0.12	-1.00	-0.15	-27.79	-1.71
0	28	33	-0.01	0.11	-1.00	-0.53	-30.91	0.61
0	28	34	-0.00	0.11	-1.00	0.41	-34.22	-0.64
0	28	35	0.01	0.05	-1.00	0.35	-33.60	0.17
0	28	36	0.02	-0.01	-1.00	1.22	-31.41	-4.83
0	28	37	0.04	-0.07	-1.00	-0.84	-26.10	1.48
0	28	38	0.03	-0.03	-1.00	-0.97	-29.41	2.54
0	28	39	0.02	-0.02	-1.00	0.53	-29.35	-1.58
0	28	40	0.03	-0.05	-1.00	1.53	-30.22	-4.08
0	28	41	0.04	-0.13	-1.00	-0.78	-24.47	-3.58
0	28	42	-0.00	-0.09	-1.00	-2.84	-17.66	-0.71
0	28	43	-0.00	-0.08	-0.97	0.85	-16.04	5.23
0	28	44	0.03	-0.10	-1.02	-1.34	-13.60	7.67
0	28	45	0.02	-0.09	-1.00	-0.47	-6.91	-1.89
0	28	46	0.02	-0.14	-1.00	0.28	-9.91	-0.14
0	28	47	0.04	-0.15	-1.00	0.28	-2.22	1.98
0	28	48	0.02	-0.13	-1.00	0.41	16.53	-0.77
0	28	49	0.01	-0.11	-1.00	0.10	26.65	-1.08
0	29	0	0.00	-0.03	-1.00	0.22	-1.16	-0.83
0	29	1	0.02	-0.05	-1.00	0.22	0.46	-0.39
0	29	2	0.01	-0.05	-1.00	-0.03	0.28	-0.08
0	29	3	0.01	-0.07	-1.00	0.10	-1.16	-0.21
0	29	4	0.03	-0.20	-1.00	-0.28	-9.22	1.17
0	29	5	0.01	-0.28	-1.00	-1.15	0.59	2.92
0	29	6	0.09	-0.45	-1.01	-0.90	12.96	0.48
0	29	7	0.10	-0.25	-1.00	-0.22	27.59	-0.46
0	29	8	0.04	-0.18	-1.00	0.72	23.34	1.36
0	29	9	0.02	-0.12	-1.00	-0.09	22.65	-0.96
0	29	10	-0.02	-0.06	-1.00	-1.15	24.84	0.11
0	29	11	-0.01	-0.18	-1.00	0.16	30.09	0.73
0	29	12	0.04	-0.18	-1.00	0.28	46.28	-3.02
0	29	13	0.04	0.02	-1.00	0.03	50.46	0.92
0	29	14	0.02	0.16	-1.00	-0.72	37.53	0.23
0	29	15	0.00	0.17	-1.00	-0.40	23.40	-0.52
0	29	16	0.01	0.02	-1.00	0.35	23.28	0.61
0	29	17	-0.03	-0.03	-1.00	0.78	25.28	-0.33
0	29	18	-0.04	0.06	-1.00	0.16	31.46	-1.02
0	29	19	0.03	0.10	-1.00	0.72	25.90	-0.46
0	29	20	0.05	0.25	-1.00	-0.59	20.59	-0.83
0	29	21	-0.02	0.35	-1.00	0.22	19.78	0.04
0	29	22	-0.06	0.32	-1.00	0.60	12.15	1.54
0	29	23	-0.06	0.31	-1.00	0.16	3.84	-0.71
0	29	24	-0.04	0.20	-1.00	0.47	1.09	-1.71
0	29	25	-0.01	0.16	-1.00	-0.47	1.84	1.23
0	29	26	-0.01	0.10	-1.00	-0.84	-1.66	2.04
0	29	27	-0.00	0.09	-1.00	-4.72	-1.54	-0.21
0	29	28	-0.04	0.28	-1.00	-1.72	-7.16	0.23
0	29	29	0.00	0.21	-1.00	0.72	-13.72	0.61
0	29	30	-0.03	0.34	-1.00	1.66	-8.97	-2.08
0	29	31	-0.01	0.21	-1.01	2.91	-22.41	-1.02
0	29	32	-0.04	0.16	-1.00	4.47	-19.85	1.23
0	29	33	-0.03	0.19	-0.98	1.66	-26.72	0.29
0	29	34	-0.05	0.20	-1.00	-5.09	-30.60	-2.83
0	29	35	-0.01	0.09	-1.01	-1.22	-39.97	-0.02
0	29	36	0.01	0.01	-1.00	-0.90	-46.60	2.98
0	29	37	0.05	-0.06	-1.00	-0.09	-47.16	-0.71
0	29	38	-0.01	-0.03	-1.00	-0.78	-38.66	0.36
0	29	39	0.03	-0.07	-1.00	-0.22	-37.10	0.48
0	29	40	0.05	-0.09	-1.00	-0.53	-21.10	0.17
0	29	41	-0.01	-0.02	-1.00	0.03	-27.66	-0.33
0	29	42	-0.01	-0.03	-1.00	-0.03	-29.22	2.04
0	29	43	0.02	-0.05	-1.00	-0.53	-28.10	-0.46
0	29	44	0.04	-0.08	-1.00	0.47	-30.54	-1.52
0	29	45	0.02	-0.06	-1.00	0.66	-22.91	1.11
0	29	46	0.01	-0.08	-1.00	-0.34	-23.72	-0.83
0	29	47	0.03	-0.14	-1.00	-0.47	-24.85	-0.21
0	29	48	0.03	-0.15	-1.00	0.10	-16.60	0.11
0	29	49	0.06	-0.17	-1.00	0.03	-12.60	2.36
1	0	0	-0.09	-0.01	-1.15	21.78	-17.04	-41.77
1	0	1	-0.17	0.01	-1.29	21.72	-17.29	-43.71
1	0	2	-0.17	-0.06	-1.33	-3.40	-20.85	-69.89
1	0	3	-0.13	-0.06	-1.28	3.10	-27.35	-88.83
1	0	4	-0.15	-0.04	-1.31	24.03	-19.79	-93.27
1	0	5	-0.19	-0.01	-1.32	9.22	-15.72	-109.96
1	0	6	-0.24	-0.01	-1.24	3.47	-12.41	-119.89
1	0	7	-0.29	0.00	-1.35	26.28	-9.72	-127.52
1	0	8	-0.26	0.01	-1.06	23.66	-15.79	-140.39
1	0	9	-0.32	0.02	-1.01	55.41	-25.60	-120.64
1	0	10	-0.38	-0.01	-1.12	60.66	-22.41	-126.96
1	0	11	-0.39	-0.05	-0.91	34.35	-11.10	-139.21
1	0	12	-0.42	-0.09	-0.82	45.78	-17.41	-125.96
1	0	13	-0.44	-0.06	-0.76	48.03	-14.79	-118.83
1	0	14	-0.48	-0.03	-0.74	34.97	-8.72	-114.89
1	0	15	-0.50	-0.12	-0.69	22.41	-11.72	-118.02
1	0	16	-0.52	-0.09	-0.63	32.53	-11.54	-105.39
1	0	17	-0.55	-0.13	-0.66	23.72	-9.04	-101.21
1	0	18	-0.60	-0.14	-0.64	21.60	-8.97	-101.02
1	0	19	-0.58	-0.18	-0.46	27.66	-10.47	-92.77
1	0	20	-0.63	-0.13	-0.40	39.47	-14.29	-72.02
1	0	21	-0.62	-0.16	-0.34	32.97	-15.60	-60.89
1	0	22	-0.65	-0.17	-0.31	23.47	-10.29	-44.64
1	0	23	-0.66	-0.19	-0.31	13.66	-8.91	-32.96
1	0	24	-0.67	-0.20	-0.29	4.35	-8.22	-26.52
1	0	25	-0.68	-0.17	-0.26	1.66	-7.16	-13.52
1	0	26	-0.68	-0.21	-0.30	0.35	-7.60	-5.77
1	0	27	-0.68	-0.22	-0.25	-5.59	-6.66	1.11
1	0	28	-0.67	-0.22	-0.24	-7.47	-3.35	17.42
1	0	29	-0.69	-0.25	-0.33	-15.03	-1.41	28.36
1	0	30	-0.67	-0.29	-0.36	-18.78	-3.22	34.36
1	0	31	-0.66	-0.25	-0.39	-12.84	-2.79	45.17
1	0	32	-0.67	-0.25	-0.51	-16.72	-1.47	53.36
1	0	33	-0.67	-0.22	-0.49	-18.97	-0.66	57.36
1	0	34	-0.68	-0.20	-0.53	-17.34	-0.54	68.86
1	0	35	-0.65	-0.21	-0.54	-21.84	1.78	73.11
1	0	36	-0.62	-0.16	-0.55	-28.72	4.34	78.61
1	0	37	-0.57	-0.17	-0.57	-45.40	-1.16	75.86
1	0	38	-0.52	-0.16	-0.58	-34.03	-5.60	91.48
1	0	39	-0.52	-0.20	-0.73	-35.97	-2.60	97.73
1	0	40	-0.48	-0.17	-0.74	-32.03	2.21	95.86
1	0	41	-0.51	-0.12	-0.91	-32.90	8.40	92.67
1	0	42	-0.49	-0.11	-0.96	-39.78	10.78	78.42
1	0	43	-0.48	-0.11	-0.95	-28.22	11.28	75.29
1	0	44	-0.48	-0.12	-0.99	-10.53	0.53	78.29
1	0	45	-0.43	-0.18	-1.02	-2.84	-2.85	81.23
1	0	46	-0.46	-0.11	-1.13	-16.78	5.78	72.79
1	0	47	-0.44	-0.09	-1.07	-41.47	12.53	51.92
1	0	48	-0.38	-0.09	-0.89	-46.47	21.53	43.98
1	0	49	-0.33	-0.12	-0.77	-31.97	21.15	62.92
1	1	0	-0.04	-0.08	-1.32	-11.15	5.28	-54.52
1	1	1	-0.07	-0.11	-1.37	17.91	0.34	-62.52
1	1	2	-0.08	-0.08	-1.32	37.66	-0.79	-71.08
1	1	3	-0.10	-0.08	-1.41	44.22	0.90	-73.02
1	1	4	-0.13	-0.11	-1.53	16.66	-1.22	-102.08
1	1	5	-0.11	-0.18	-1.41	4.53	-9.16	-139.21
1	1	6	-0.12	-0.11	-1.31	41.03	-7.85	-135.27
1	1	7	-0.19	-0.05	-1.28	60.97	-3.29	-131.27
1	1	8	-0.20	-0.04	-1.13	60.41	-0.54	-123.02
1	1	9	-0.24	-0.01	-1.02	64.35	9.28	-136.08
1	1	10	-0.29	-0.05	-1.01	49.10	8.84	-151.71
1	1	11	-0.29	-0.10	-0.86	39.53	2.09	-158.52
1	1	12	-0.33	-0.05	-0.56	51.16	-4.04	-142.96
1	1	13	-0.41	-0.02	-0.66	77.22	-12.85	-125.64
1	1	14	-0.43	-0.06	-0.65	55.91	-3.91	-133.14
1	1	15	-0.45	-0.12	-0.45	41.72	-0.66	-129.14
1	1	16	-0.46	-0.22	-0.37	40.03	-2.72	-103.83
1	1	17	-0.54	-0.21	-0.42	27.78	-2.79	-90.02
1	1	18	-0.56	-0.21	-0.37	22.10	-5.60	-81.08
1	1	19	-0.57	-0.22	-0.31	24.85	-2.91	-68.46
1	1	20	-0.61	-0.24	-0.33	26.72	3.53	-53.77
1	1	21	-0.64	-0.25	-0.29	9.22	5.84	-44.83
1	1	22	-0.67	-0.28	-0.27	2.53	2.84	-26.83
1	1	23	-0.71	-0.26	-0.37	2.66	-0.16	-12.08
1	1	24	-0.73	-0.25	-0.31	-6.03	-1.97	-13.39
1	1	25	-0.72	-0.24	-0.20	-6.28	-0.97	2.61
1	1	26	-0.73	-0.26	-0.30	-1.72	-2.10	28.48
1	1	27	-0.75	-0.28	-0.48	-12.09	1.03	32.48
1	1	28	-0.74	-0.28	-0.49	-13.97	-0.04	27.48
1	1	29	-0.74	-0.29	-0.48	-8.97	-2.04	28.17
1	1	30	-0.74	-0.25	-0.50	-22.15	-1.16	29.11
1	1	31	-0.74	-0.26	-0.54	-23.22	-1.04	35.04
1	1	32	-0.72	-0.26	-0.53	-19.47	-0.97	38.73
1	1	33	-0.68	-0.27	-0.49	-16.90	-3.47	44.54
1	1	34	-0.62	-0.27	-0.44	-18.84	-5.29	51.98
1	1	35	-0.57	-0.29	-0.43	-19.22	-5.72	62.36
1	1	36	-0.54	-0.21	-0.41	-22.22	-5.60	75.11
1	1	37	-0.54	-0.17	-0.53	-43.72	-2.79	81.61
1	1	38	-0.49	-0.18	-0.53	-55.59	-5.85	83.04
1	1	39	-0.45	-0.19	-0.62	-43.15	-8.16	100.86
1	1	40	-0.44	-0.17	-0.76	-26.47	-6.29	112.04
1	1	41	-0.41	-0.15	-0.87	-27.84	-6.16	111.98
1	1	42	-0.42	-0.13	-0.92	-41.84	-4.29	106.54
1	1	43	-0.38	-0.13	-0.96	-36.03	-6.04	109.54
1	1	44	-0.38	-0.11	-1.06	-29.40	-9.22	110.54
1	1	45	-0.34	-0.10	-1.12	-26.53	-8.04	104.11
1	1	46	-0.35	-0.10	-1.17	-36.40	1.71	76.17
1	1	47	-0.34	-0.07	-1.23	-38.65	-0.22	66.98
1	1	48	-0.30	-0.13	-1.19	-25.28	-5.35	58.67
1	1	49	-0.26	-0.18	-1.13	-23.84	-1.97	59.73
1	2	0	-0.13	-0.13	-1.49	25.97	1.15	-73.83
1	2	1	-0.08	-0.12	-1.40	44.03	0.65	-97.46
1	2	2	-0.11	-0.07	-1.32	46.78	8.71	-110.71
1	2	3	-0.14	-0.08	-1.29	36.47	4.21	-118.02
1	2	4	-0.15	-0.10	-1.16	18.47	2.46	-122.71
1	2	5	-0.23	-0.16	-1.14	36.16	-1.10	-112.02
1	2	6	-0.26	-0.13	-1.22	53.53	1.53	-107.02
1	2	7	-0.28	-0.09	-1.15	48.35	11.65	-132.46
1	2	8	-0.33	-0.04	-1.01	50.10	14.09	-133.14
1	2	9	-0.35	-0.06	-0.88	58.91	7.46	-129.64
1	2	10	-0.40	-0.08	-0.86	41.85	3.90	-120.89
1	2	11	-0.40	-0.11	-0.84	43.47	1.46	-115.58
1	2	12	-0.47	-0.11	-0.90	54.60	4.21	-116.21
1	2	13	-0.47	-0.14	-0.81	60.41	1.96	-128.02
1	2	14	-0.49	-0.13	-0.64	59.85	4.53	-122.52
1	2	15	-0.52	-0.14	-0.50	60.35	3.96	-106.02
1	2	16	-0.57	-0.14	-0.45	50.60	-2.35	-94.71
1	2	17	-0.58	-0.19	-0.40	35.66	-6.79	-91.46
1	2	18	-0.58	-0.24	-0.27	33.53	-7.72	-82.83
1	2	19	-0.59	-0.24	-0.19	31.16	-4.29	-64.77
1	2	20	-0.63	-0.28	-0.23	27.16	-3.79	-48.08
1	2	21	-0.64	-0.28	-0.15	23.60	-5.79	-29.21
1	2	22	-0.67	-0.28	-0.20	24.35	-7.10	-8.08
1	2	23	-0.69	-0.29	-0.25	7.41	-3.60	-1.71
1	2	24	-0.69	-0.32	-0.28	0.47	-5.79	2.67
1	2	25	-0.69	-0.33	-0.32	-4.84	-4.47	10.54
1	2	26	-0.71	-0.32	-0.38	-13.97	-0.16	14.17
1	2	27	-0.74	-0.30	-0.44	-18.90	0.90	20.23
1	2	28	-0.74	-0.31	-0.51	-11.40	0.34	27.17
1	2	29	-0.77	-0.32	-0.62	-6.59	3.65	29.11
1	2	30	-0.77	-0.33	-0.65	-10.65	3.96	23.73
1	2	31	-0.79	-0.32	-0.68	-7.03	1.84	21.61
1	2	32	-0.78	-0.32	-0.64	-6.53	0.46	15.17
1	2	33	-0.78	-0.30	-0.57	-5.28	0.59	16.98
1	2	34	-0.76	-0.33	-0.57	-6.90	-0.79	16.29
1	2	35	-0.73	-0.33	-0.49	-11.97	0.53	12.98
1	2	36	-0.71	-0.30	-0.44	-9.84	-0.85	20.48
1	2	37	-0.69	-0.29	-0.41	-12.40	-4.22	29.23
1	2	38	-0.67	-0.27	-0.52	-20.65	-5.54	39.17
1	2	39	-0.65	-0.28	-0.56	-34.34	-6.66	27.04
1	2	40	-0.60	-0.26	-0.41	-32.28	-6.35	32.73
1	2	41	-0.59	-0.26	-0.46	-24.47	-7.47	53.67
1	2	42	-0.57	-0.24	-0.54	-29.34	-7.85	67.98
1	2	43	-0.59	-0.22	-0.72	-45.53	-8.47	70.17
1	2	44	-0.55	-0.27	-0.72	-48.40	-7.54	64.48
1	2	45	-0.53	-0.25	-0.71	-33.40	-3.60	75.79
1	2	46	-0.53	-0.20	-0.70	-20.47	-4.22	83.29
1	2	47	-0.50	-0.16	-0.72	-23.59	-2.66	92.92
1	2	48	-0.54	-0.17	-1.01	-31.72	-2.66	92.42
